Fecha,Mercado,Instrumento,Precio
14/09/2017,EC,1A-PFE-*,633.414294
14/09/2017,EC,1A-PGR-*,816.719746
14/09/2017,EC,1A-PG-*,1658.43569
14/09/2017,EC,1A-PHG-N,730.917194
14/09/2017,EC,1A-PHM-*,467.482086
14/09/2017,EC,1A-PIA-N,51.667077
14/09/2017,EC,1A-PII-*,1883.57875
14/09/2017,EC,1A-PKX-N,1266.296754
14/09/2017,EC,1A-PLD-*,1157.448062
14/09/2017,EC,1A-PNC-*,2254.798882
14/09/2017,EC,1A-PNGAY-N,282.581132
14/09/2017,EC,1A-POP-N,1.00E-06
14/09/2017,EC,1A-POT-N,324.950574
14/09/2017,EC,1A-PPG-*,1887.656144
14/09/2017,EC,1A-PREKF-*,462.293804
14/09/2017,EC,1A-PRE-N,576.558876
14/09/2017,EC,1A-PRU-*,1807.703766
14/09/2017,EC,1A-PRY-N,594.340229
14/09/2017,EC,1A-PSG-N,125.790759
14/09/2017,EC,1A-PSMT-*,1526.36358
14/09/2017,EC,1A-PSX-*,1528.845472
14/09/2017,EC,1A-PTR-N,1129.083582
14/09/2017,EC,1A-PUB-N,1215.273807
14/09/2017,EC,1A-PUK-N,837.106716
14/09/2017,EC,1A-PYPL-*,1103.378272
14/09/2017,EC,1A-QCOM-*,912.627144
14/09/2017,EC,1A-QIHU-N,1363.622376
14/09/2017,EC,1A-QSR-N,1119.865126
14/09/2017,EC,1A-RACE-N,1936.407594
14/09/2017,EC,1A-RAND-N,1087.161406
14/09/2017,EC,1A-RB-N,1647.472084
14/09/2017,EC,1A-RCF-N,2604.459669
14/09/2017,EC,1A-RCL-*,2190.26969
14/09/2017,EC,1A-RDN-*,302.613546
14/09/2017,EC,1A-RDS-A,1024.489562
14/09/2017,EC,1A-RDS-B,1053.03132
14/09/2017,EC,1A-RDY-N,620.827556
14/09/2017,EC,1A-REE-N,385.181434
14/09/2017,EC,1A-REGN-*,7822.569028
14/09/2017,EC,1A-REN-N,65.639138
14/09/2017,EC,1A-REPS-N,320.175471
14/09/2017,EC,1A-RGC-*,283.6448
14/09/2017,EC,1A-RH-*,1262.21936
14/09/2017,EC,1A-RIG-N,163.450316
14/09/2017,EC,1A-RIO-N,850.225288
14/09/2017,EC,1A-RMS-N,8930.932811
14/09/2017,EC,1A-ROG-N,4486.655164
14/09/2017,EC,1A-ROST-*,1074.30468
14/09/2017,EC,1A-RR-N,214.335239
14/09/2017,EC,1A-RYA-N,366.81936
14/09/2017,EC,1A-RY-N,1340.398958
14/09/2017,EC,1A-SABE-N,37.336217
14/09/2017,EC,1A-SAP-N,1935.87576
14/09/2017,EC,1A-SBRY-N,57.092733
14/09/2017,EC,1A-SBS-N,187.382846
14/09/2017,EC,1A-SBUX-*,966.696934
14/09/2017,EC,1A-SCCO-*,695.284316
14/09/2017,EC,1A-SCHP-N,3890.8862
14/09/2017,EC,1A-SCHW-*,708.934722
14/09/2017,EC,1A-SCYR-N,48.543414
14/09/2017,EC,1A-SEM-N,319.014651
14/09/2017,EC,1A-SFER-N,497.253402
14/09/2017,EC,1A-SFL-N,120.092184
14/09/2017,EC,1A-SGO-N,1039.251168
14/09/2017,EC,1A-SGRE-N,244.088947
14/09/2017,EC,1A-SHG-N,770.27291
14/09/2017,EC,1A-SHPG-N,2797.978674
14/09/2017,EC,1A-SHW-*,6143.391812
14/09/2017,EC,1A-SID-N,58.147184
14/09/2017,EC,1A-SIEGY-N,1239.350498
14/09/2017,EC,1A-SIE-N,2471.492927
14/09/2017,EC,1A-SILC-N,21.079434
14/09/2017,EC,1A-SIMO-N,836.75216
14/09/2017,EC,1A-SINA-N,2081.598276
14/09/2017,EC,1A-SKY-N,220.509994
14/09/2017,EC,1A-SLA-N,97.276137
14/09/2017,EC,1A-SLB-N,1200.17206
14/09/2017,EC,1A-SL-N,97.276137
14/09/2017,EC,1A-SMI-N,93.07095
14/09/2017,EC,1A-SMSN-N,19695.5858
14/09/2017,EC,1A-SNCR-*,292.5087
14/09/2017,EC,1A-SNDK-*,1350.503804
14/09/2017,EC,1A-SNE-N,680.038408
14/09/2017,EC,1A-SNP-N,1386.668516
14/09/2017,EC,1A-SNY-N,863.698416
14/09/2017,EC,1A-SN-*,80.66149
14/09/2017,EC,1A-SOL-N,39.00116
14/09/2017,EC,1A-SOUHV-N,223.193002
14/09/2017,EC,1A-SPD-N,96.326175
14/09/2017,EC,1A-SPGI-*,2725.117416
14/09/2017,EC,1A-SPIL-N,139.340508
14/09/2017,EC,1A-SREN-N,1606.185773
14/09/2017,EC,1A-SRE-*,2111.203702
14/09/2017,EC,1A-SRG-N,86.154006
14/09/2017,EC,1A-SSL-N,538.92512
14/09/2017,EC,1A-SSYS-N,420.857972
14/09/2017,EC,1A-STAG-*,498.860292
14/09/2017,EC,1A-STA-N,1567.530143
14/09/2017,EC,1A-STD-N,118.77626
14/09/2017,EC,1A-STJ-N,264.801986
14/09/2017,EC,1A-STLD-*,591.931242
14/09/2017,EC,1A-STO-N,345.337544
14/09/2017,EC,1A-STT-*,1668.18598
14/09/2017,EC,1A-STZ-*,3623.207764
14/09/2017,EC,1A-SUNEQ-*,0.372284
14/09/2017,EC,1A-SU-N,1524.896362
14/09/2017,EC,1A-SVU-*,355.796946
14/09/2017,EC,1A-SWC-*,319.1004
14/09/2017,EC,1A-SXS-N,541.4785
14/09/2017,EC,1A-SY1-N,1348.219442
14/09/2017,EC,1A-SYF-*,508.78786
14/09/2017,EC,1A-SYK-*,2561.489822
14/09/2017,EC,1A-SYMC-*,584.13101
14/09/2017,EC,1A-SYNT-*,321.75957
14/09/2017,EC,1A-SYT-N,1632.907658
14/09/2017,EC,1A-S-*,137.39045
14/09/2017,EC,1A-TCEHY-N,762.118122
14/09/2017,EC,1A-TCK-N,382.388646
14/09/2017,EC,1A-TECK-N,382.388646
14/09/2017,EC,1A-TEF-N,190.396572
14/09/2017,EC,1A-TEL-N,1440.915584
14/09/2017,EC,1A-TEO-N,541.407012
14/09/2017,EC,1A-TEVA-N,325.482408
14/09/2017,EC,1A-TGP-N,302.25899
14/09/2017,EC,1A-TGT-*,1054.272266
14/09/2017,EC,1A-TIF-*,1612.34341
14/09/2017,EC,1A-TIME-*,234.89335
14/09/2017,EC,1A-TITR-N,13.24391
14/09/2017,EC,1A-TIT-*,16.35702
14/09/2017,EC,1A-TI-N,164.86854
14/09/2017,EC,1A-TJX-*,1297.852238
14/09/2017,EC,1A-TKR-*,820.79714
14/09/2017,EC,1A-TK-N,160.082034
14/09/2017,EC,1A-TLRD-*,236.66613
14/09/2017,EC,1A-TMO-*,3398.241982
14/09/2017,EC,1A-TM-N,2075.92538
14/09/2017,EC,1A-TOT-N,946.66452
14/09/2017,EC,1A-TRE-N,587.90295
14/09/2017,EC,1A-TRN-*,520.31093
14/09/2017,EC,1A-TRV-*,2126.626888
14/09/2017,EC,1A-TSCO-N,43.520147
14/09/2017,EC,1A-TSLA-*,6694.726392
14/09/2017,EC,1A-TSL-N,204.578812
14/09/2017,EC,1A-TSM-N,662.665164
14/09/2017,EC,1A-TSO-*,1764.447934
14/09/2017,EC,1A-TSU-N,318.391288
14/09/2017,EC,1A-TTM-N,552.043692
14/09/2017,EC,1A-TUB-N,66.166783
14/09/2017,EC,1A-TWLO-*,550.270912
14/09/2017,EC,1A-TWTR-*,322.823238
14/09/2017,EC,1A-TWX-*,1790.685078
14/09/2017,EC,1A-TXN-*,1476.548462
14/09/2017,EC,1A-TXT-*,917.590928
14/09/2017,EC,1A-TX-*,562.680372
14/09/2017,EC,1A-T-*,643.873696
14/09/2017,EC,1A-UAAC-*,292.863256
14/09/2017,EC,1A-UAA-*,318.21401
14/09/2017,EC,1A-UAC-*,292.863256
14/09/2017,EC,1A-UAL-*,1085.82775
14/09/2017,EC,1A-UA-*,318.21401
14/09/2017,EC,1A-UBI-N,1259.384995
14/09/2017,EC,1A-UBS-N,294.813314
14/09/2017,EC,1A-UCG-N,374.206401
14/09/2017,EC,1A-UGP-N,438.940328
14/09/2017,EC,1A-UG-N,397.0007
14/09/2017,EC,1A-UHR-N,6814.567229
14/09/2017,EC,1A-ULNA-N,4442.777636
14/09/2017,EC,1A-UL-N,1037.608134
14/09/2017,EC,1A-UN01-N,444.383293
14/09/2017,EC,1A-UNH-*,3505.317894
14/09/2017,EC,1A-UNP-*,1965.303908
14/09/2017,EC,1A-UPS-*,2080.889164
14/09/2017,EC,1A-USB-*,915.463592
14/09/2017,EC,1A-UTSI-*,40.77394
14/09/2017,EC,1A-UTX-*,2005.723292
14/09/2017,EC,1A-VALE-N,190.396572
14/09/2017,EC,1A-VALOF-N,1296.109143
14/09/2017,EC,1A-VIPS-N,175.150664
14/09/2017,EC,1A-VISC-N,1094.126331
14/09/2017,EC,1A-VIV-N,289.140418
14/09/2017,EC,1A-VLO-*,1239.882332
14/09/2017,EC,1A-VOD-N,506.837802
14/09/2017,EC,1A-VOW3-N,2882.845593
14/09/2017,EC,1A-VPK-N,757.277252
14/09/2017,EC,1A-VRSK-*,1430.456182
14/09/2017,EC,1A-VRTV-*,549.5618
14/09/2017,EC,1A-VRTX-*,2719.089964
14/09/2017,EC,1A-VRX-N,248.011922
14/09/2017,EC,1A-VZ-*,836.397604
14/09/2017,EC,1A-V-*,1880.565024
14/09/2017,EC,1A-WBA-*,1453.856878
14/09/2017,EC,1A-WB-N,1896.520044
14/09/2017,EC,1A-WDC-*,1520.867962
14/09/2017,EC,1A-WEIR-N,426.295573
14/09/2017,EC,1A-WFC-*,909.258862
14/09/2017,EC,1A-WFM-*,744.390322
14/09/2017,EC,1A-WFT-N,78.356876
14/09/2017,EC,1A-WHR-*,3104.669614
14/09/2017,EC,1A-WIN-N,1456.302408
14/09/2017,EC,1A-WIT-N,101.04846
14/09/2017,EC,1A-WLP-*,3310.66665
14/09/2017,EC,1A-WLTG-*,0.531834
14/09/2017,EC,1A-WMIH-*,19.50058
14/09/2017,EC,1A-WMT-*,1412.551104
14/09/2017,EC,1A-WPP-N,330.586873
14/09/2017,EC,1A-WRK-*,1017.930276
14/09/2017,EC,1A-WRLD-*,1397.127918
14/09/2017,EC,1A-WTB-N,869.452977
14/09/2017,EC,1A-WU-*,335.764532
14/09/2017,EC,1A-WYNN-*,2554.57598
14/09/2017,EC,1A-XLNX-*,1202.653952
14/09/2017,EC,1A-XOM-*,1419.819502
14/09/2017,EC,1A-X-*,454.008958
14/09/2017,EC,1A-YGE-N,41.483052
14/09/2017,EC,1A-YHOO-*,1171.453024
14/09/2017,EC,1A-YPF-N,365.901792
14/09/2017,EC,1A-YUMC-*,655.219488
14/09/2017,EC,1A-YZC-N,187.560124
14/09/2017,EC,1A-ZAL-N,885.769557
14/09/2017,MC,1B-ANGELD-10,27.64
14/09/2017,MC,1B-BRTRAC-10,29.88
14/09/2017,MC,1B-CHNTRAC-11,63.11
14/09/2017,MC,1B-CONSTRU-10,2.873805
14/09/2017,MC,1B-CONSUMO-10,42.17427
14/09/2017,MC,1B-DIABLOI-10,11.61
14/09/2017,MC,1B-ENLACE-10,27.21
14/09/2017,MC,1B-FIBRATC-14,21.33
14/09/2017,MC,1B-ICMTRAC-ISHRS,34.56
14/09/2017,MC,1B-ILCTRAC-ISHRS,53.11
14/09/2017,MC,1B-IMCTRAC-ISHRS,37.95
14/09/2017,MC,1B-IMXTRAC-ISHRS,61.88
14/09/2017,MC,1B-IVVPESO-ISHRS,38.45
14/09/2017,MC,1B-MEXMTUM-ISHRS,44.84
14/09/2017,MC,1B-MEXRISK-ISHRS,23.71
14/09/2017,MC,1B-MEXTRAC-09,38.6
14/09/2017,MC,1B-MILATRC-16,17.17
14/09/2017,MC,1B-NAFTRAC-ISHRS,50.07
14/09/2017,MC,1B-SMARTRC-14,21.53
14/09/2017,MC,1C-CETETRC-ISHRS,103.48
14/09/2017,MC,1C-CORPTRC-ISHRS,8.85
14/09/2017,MC,1C-DLRTRAC-15,17.45
14/09/2017,MC,1C-M10TRAC-ISHRS,99.79
14/09/2017,MC,1C-M5TRAC-ISHRS,88.13
14/09/2017,MC,1C-PSOTRAC-15,6.21
14/09/2017,MC,1C-UDITRAC-ISHRS,122.1
14/09/2017,EC,1ESP-ABC-*,1426.43782
14/09/2017,EC,1ESP-ABEV3-N,120.107357
14/09/2017,EC,1ESP-ACCO-W-*,198.8775
14/09/2017,EC,1ESP-ACN-*,2384.05508
14/09/2017,EC,1ESP-ACS-EUR,677.698685
14/09/2017,EC,1ESP-ADBE-*,2739.2061
14/09/2017,EC,1ESP-ADI-*,1455.60652
14/09/2017,EC,1ESP-ADP-*,1887.83362
14/09/2017,EC,1ESP-ADSK-*,2041.27866
14/09/2017,EC,1ESP-AEE-*,1052.90168
14/09/2017,EC,1ESP-AEM-N,863.21674
14/09/2017,EC,1ESP-AEP-*,1288.7262
14/09/2017,EC,1ESP-AERO-*,46.8467
14/09/2017,EC,1ESP-AES-*,199.05428
14/09/2017,EC,1ESP-AET-*,2877.62484
14/09/2017,EC,1ESP-AFL-*,1451.54058
14/09/2017,EC,1ESP-AGN-*,101.528523
14/09/2017,EC,1ESP-AGU-N,1817.886556
14/09/2017,EC,1ESP-AGVIN-N,125.831382
14/09/2017,EC,1ESP-AG-*,125.738318
14/09/2017,EC,1ESP-AIRF-N,285.391123
14/09/2017,EC,1ESP-AIV-*,808.94528
14/09/2017,EC,1ESP-AIZ-*,1648.65028
14/09/2017,EC,1ESP-AKAM-*,823.7948
14/09/2017,EC,1ESP-AKOB-N,488.97348
14/09/2017,EC,1ESP-ALICORC-N,49.810367
14/09/2017,EC,1ESP-ALL-*,1599.859
14/09/2017,EC,1ESP-ALV-*,3859.935986
14/09/2017,EC,1ESP-ALXN-*,2556.41558
14/09/2017,EC,1ESP-AMAT-*,831.7499
14/09/2017,EC,1ESP-AMP-*,2457.41878
14/09/2017,EC,1ESP-AMT-*,2525.3023
14/09/2017,EC,1ESP-ANA-EUR,1481.676627
14/09/2017,EC,1ESP-ANBVIN-N,2155.166003
14/09/2017,EC,1ESP-ANB-*,2167.79
14/09/2017,EC,1ESP-ANDINAA-N,74.618586
14/09/2017,EC,1ESP-ANDINAB-N,82.692351
14/09/2017,EC,1ESP-ANF-*,248.55268
14/09/2017,EC,1ESP-AN-*,813.01122
14/09/2017,EC,1ESP-AON-*,2512.75092
14/09/2017,EC,1ESP-APD-*,2652.93746
14/09/2017,EC,1ESP-APH-*,1453.30838
14/09/2017,EC,1ESP-ARGO-N,126.8592
14/09/2017,EC,1ESP-ARG-N,10.72756
14/09/2017,EC,1ESP-ARNC-*,448.31408
14/09/2017,EC,1ESP-ASIX-*,639.76682
14/09/2017,EC,1ESP-ATDB-N,874.731059
14/09/2017,EC,1ESP-ATI-*,395.63364
14/09/2017,EC,1ESP-AVB-*,3247.97894
14/09/2017,EC,1ESP-AVGO-*,4365.5821
14/09/2017,EC,1ESP-AVH-N,144.78282
14/09/2017,EC,1ESP-AVT-N,18.144525
14/09/2017,EC,1ESP-AVY-*,1692.84528
14/09/2017,EC,1ESP-AZN-N,1138.173357
14/09/2017,EC,1ESP-AZO-*,9962.61368
14/09/2017,EC,1ESP-AZSEY-N,389.26956
14/09/2017,EC,1ESP-A-*,1161.09104
14/09/2017,EC,1ESP-BANCOL-N,210.04956
14/09/2017,EC,1ESP-BAP-N,3734.12394
14/09/2017,EC,1ESP-BARC-N,44.949085
14/09/2017,EC,1ESP-BASFY-N,1815.35382
14/09/2017,EC,1ESP-BAS-*,1812.107352
14/09/2017,EC,1ESP-BATS-N,1111.293898
14/09/2017,EC,1ESP-BAYN-*,2354.055835
14/09/2017,EC,1ESP-BAYRY-N,2357.53808
14/09/2017,EC,1ESP-BBAS3-BS,190.562026
14/09/2017,EC,1ESP-BBDC3-N,192.262461
14/09/2017,EC,1ESP-BBDC4-BZ,199.177561
14/09/2017,EC,1ESP-BBOG-N,415.9518
14/09/2017,EC,1ESP-BBSE3-N,164.14861
14/09/2017,EC,1ESP-BBT-*,779.06946
14/09/2017,EC,1ESP-BBVAE-N,742.206339
14/09/2017,EC,1ESP-BBVA-*,156.5
14/09/2017,EC,1ESP-BBVA-EUR,156.565233
14/09/2017,EC,1ESP-BBV-N,156.4503
14/09/2017,EC,1ESP-BCE-N,836.169829
14/09/2017,EC,1ESP-BCON-N,22.665901
14/09/2017,EC,1ESP-BCR-*,5665.97578
14/09/2017,EC,1ESP-BDX-*,3493.1728
14/09/2017,EC,1ESP-BEN-*,745.1277
14/09/2017,EC,1ESP-BF/B-*,958.32438
14/09/2017,EC,1ESP-BHI-N,84.987
14/09/2017,EC,1ESP-BIC-N,204.19452
14/09/2017,EC,1ESP-BIG-*,872.58608
14/09/2017,EC,1ESP-BIIB-*,5721.66148
14/09/2017,EC,1ESP-BIVV-*,997.74632
14/09/2017,EC,1ESP-BK-*,903.87614
14/09/2017,EC,1ESP-BLL-*,714.36798
14/09/2017,EC,1ESP-BLT-N,322.435086
14/09/2017,EC,1ESP-BMO-*,1332.102039
14/09/2017,EC,1ESP-BMS-*,825.73938
14/09/2017,EC,1ESP-BNPP-N,1400.436971
14/09/2017,EC,1ESP-BNPQY-N,701.63982
14/09/2017,EC,1ESP-BNP-*,1400.436971
14/09/2017,EC,1ESP-BP/-*,106.973139
14/09/2017,EC,1ESP-BRAP4-BS,145.670556
14/09/2017,EC,1ESP-BRFS3-N,257.332421
14/09/2017,EC,1ESP-BRIOG-N,98.171752
14/09/2017,EC,1ESP-BRKM5-BS,231.825904
14/09/2017,EC,1ESP-BRML3-N,82.697798
14/09/2017,EC,1ESP-BRPR3-N,65.183323
14/09/2017,EC,1ESP-BSAC-N,512.83878
14/09/2017,EC,1ESP-BSAN-N,1.281887
14/09/2017,EC,1ESP-BSMX-*,181.37628
14/09/2017,EC,1ESP-BTI-*,1113.53722
14/09/2017,EC,1ESP-BTOW3-BS,112.795488
14/09/2017,EC,1ESP-BT-N,66.902616
14/09/2017,EC,1ESP-BUD-*,2152.11972
14/09/2017,EC,1ESP-BUENAVC-PE,226.713631
14/09/2017,EC,1ESP-BVC-N,0.161014
14/09/2017,EC,1ESP-BVMF3-BS,132.463848
14/09/2017,EC,1ESP-BVN-N,233.3496
14/09/2017,EC,1ESP-BWA-*,853.31706
14/09/2017,EC,1ESP-BXP-*,2162.54974
14/09/2017,EC,1ESP-BX-*,567.28702
14/09/2017,EC,1ESP-CAAR-N,3.222381
14/09/2017,EC,1ESP-CAG-*,609.53744
14/09/2017,EC,1ESP-CAH-*,1192.55788
14/09/2017,EC,1ESP-CALA-N,16.9974
14/09/2017,EC,1ESP-CAM-N,1.812773
14/09/2017,EC,1ESP-CAPRI-N,177.843288
14/09/2017,EC,1ESP-CAP-*,2094.551959
14/09/2017,EC,1ESP-CAP-N,203.373891
14/09/2017,EC,1ESP-CA-*,355.897042
14/09/2017,EC,1ESP-CA-N,586.37926
14/09/2017,EC,1ESP-CBG-*,653.37888
14/09/2017,EC,1ESP-CBS-*,1027.9757
14/09/2017,EC,1ESP-CB-*,2524.24162
14/09/2017,EC,1ESP-CCBP-N,63.67356
14/09/2017,EC,1ESP-CCE-US,722.49986
14/09/2017,EC,1ESP-CCI-*,1852.83118
14/09/2017,EC,1ESP-CCL-*,1207.799442
14/09/2017,EC,1ESP-CCPR3-BS,44.154616
14/09/2017,EC,1ESP-CCRO3-BS,105.937069
14/09/2017,EC,1ESP-CCUCL-N,241.241265
14/09/2017,EC,1ESP-CELG-*,2485.70358
14/09/2017,EC,1ESP-CEL-N,28.90926
14/09/2017,EC,1ESP-CEMARGO-N,72.45612
14/09/2017,EC,1ESP-CENCOS-N,53.116875
14/09/2017,EC,1ESP-CERN-*,1271.75532
14/09/2017,EC,1ESP-CESP6-BS,85.815261
14/09/2017,EC,1ESP-CFRV-N,1590.671943
14/09/2017,EC,1ESP-CF-*,572.06008
14/09/2017,EC,1ESP-CGAS5-BS,319.454961
14/09/2017,EC,1ESP-CG-*,412.7813
14/09/2017,EC,1ESP-CHILE-N,2.542811
14/09/2017,EC,1ESP-CHRW-*,1251.07206
14/09/2017,EC,1ESP-CIB-N,837.9372
14/09/2017,EC,1ESP-CIEL3-N,132.180442
14/09/2017,EC,1ESP-CINF-*,1336.81036
14/09/2017,EC,1ESP-CI-*,3274.49594
14/09/2017,EC,1ESP-CLDX-*,45.25568
14/09/2017,EC,1ESP-CLH-N,71.48028
14/09/2017,EC,1ESP-CLX-US,2381.93372
14/09/2017,EC,1ESP-CMA-*,1205.28604
14/09/2017,EC,1ESP-CME-*,2335.61736
14/09/2017,EC,1ESP-CMG-*,5490.61002
14/09/2017,EC,1ESP-CMIG3-BS,48.065615
14/09/2017,EC,1ESP-CMIG4-BS,50.162818
14/09/2017,EC,1ESP-CMI-*,2946.56904
14/09/2017,EC,1ESP-CMPC-N,45.89298
14/09/2017,EC,1ESP-CMS-*,846.59942
14/09/2017,EC,1ESP-CNEC-N,60.3801
14/09/2017,EC,1ESP-CNP-*,532.81492
14/09/2017,EC,1ESP-CNQ-*,582.477527
14/09/2017,EC,1ESP-CNX-*,276.83748
14/09/2017,EC,1ESP-COG-*,472.70972
14/09/2017,EC,1ESP-COH-*,735.93514
14/09/2017,EC,1ESP-COLBUN-N,4.280512
14/09/2017,EC,1ESP-COL-*,2322.0053
14/09/2017,EC,1ESP-COMER-N,90.36951
14/09/2017,EC,1ESP-CONCHA-N,29.74545
14/09/2017,EC,1ESP-COO-*,4367.17312
14/09/2017,EC,1ESP-COPEC-N,225.243879
14/09/2017,EC,1ESP-CORFIC-N,181.1403
14/09/2017,EC,1ESP-COV-N,9.575202
14/09/2017,EC,1ESP-CPACA-N,45.714119
14/09/2017,EC,1ESP-CPB-*,844.1245
14/09/2017,EC,1ESP-CPFE3-BS,154.059366
14/09/2017,EC,1ESP-CPG-N,133.659602
14/09/2017,EC,1ESP-CPLE6-BS,166.699262
14/09/2017,EC,1ESP-CP-N,2808.591239
14/09/2017,EC,1ESP-CREE-*,428.6915
14/09/2017,EC,1ESP-CRH-N,626.161122
14/09/2017,EC,1ESP-CRM-*,1684.7134
14/09/2017,EC,1ESP-CRRFY-N,71.24234
14/09/2017,EC,1ESP-CSAN3-BS,219.922862
14/09/2017,EC,1ESP-CSNA3-BS,58.891715
14/09/2017,EC,1ESP-CSX-*,920.67024
14/09/2017,EC,1ESP-CTAS-*,2379.63558
14/09/2017,EC,1ESP-CTL-*,330.5786
14/09/2017,EC,1ESP-CTSH-*,1268.21972
14/09/2017,EC,1ESP-CTXS-*,1354.66514
14/09/2017,EC,1ESP-CVE-N,406.594
14/09/2017,EC,1ESP-CYBR-*,732.57632
14/09/2017,EC,1ESP-CYRE3-BS,82.130986
14/09/2017,EC,1ESP-C-*,1217.15
14/09/2017,EC,1ESP-C-US,1224.02472
14/09/2017,EC,1ESP-DANOY-N,286.56038
14/09/2017,EC,1ESP-DASA3-N,161.541278
14/09/2017,EC,1ESP-DB1-*,1949.330813
14/09/2017,EC,1ESP-DBK-*,295.598696
14/09/2017,EC,1ESP-DE-*,2092.54486
14/09/2017,EC,1ESP-DFS-*,1036.8147
14/09/2017,EC,1ESP-DF-*,195.51868
14/09/2017,EC,1ESP-DGX-*,1866.7968
14/09/2017,EC,1ESP-DG-*,1689.406007
14/09/2017,EC,1ESP-DHI-*,659.91974
14/09/2017,EC,1ESP-DHR-*,1563.6191
14/09/2017,EC,1ESP-DIDA-N,109.210512
14/09/2017,EC,1ESP-DISCA-*,379.72344
14/09/2017,EC,1ESP-DLPH-N,1730.49942
14/09/2017,EC,1ESP-DLTR-*,1475.40588
14/09/2017,EC,1ESP-DNB-*,1933.9732
14/09/2017,EC,1ESP-DNR-*,21.74394
14/09/2017,EC,1ESP-DOV-*,1591.72712
14/09/2017,EC,1ESP-DOX-*,1120.96198
14/09/2017,EC,1ESP-DPS-*,1619.12802
14/09/2017,EC,1ESP-DRI-*,1470.8096
14/09/2017,EC,1ESP-DTEGY-N,315.02196
14/09/2017,EC,1ESP-DTEX3-N,54.413904
14/09/2017,EC,1ESP-DTE-*,315.48768
14/09/2017,EC,1ESP-DTE-N,1972.51124
14/09/2017,EC,1ESP-DUK-*,1546.825
14/09/2017,EC,1ESP-DVA-*,1055.55338
14/09/2017,EC,1ESP-DVI-N,204.19452
14/09/2017,EC,1ESP-DVMT-*,1367.57008
14/09/2017,EC,1ESP-DVN-*,599.2842
14/09/2017,EC,1ESP-DXC-N,1509.7012
14/09/2017,EC,1ESP-D-*,1399.56726
14/09/2017,EC,1ESP-EA-*,2107.04082
14/09/2017,EC,1ESP-ECL-*,2315.99478
14/09/2017,EC,1ESP-ECL-N,37.195977
14/09/2017,EC,1ESP-ECOPETL-N,8.325135
14/09/2017,EC,1ESP-ECOP-N,0.022981
14/09/2017,EC,1ESP-ECOR3-N,64.163062
14/09/2017,EC,1ESP-EDE-N,13.107991
14/09/2017,EC,1ESP-EDN-N,30.858396
14/09/2017,EC,1ESP-ED-*,1493.96778
14/09/2017,EC,1ESP-EEBO-N,11.95404
14/09/2017,EC,1ESP-EFX-*,1708.75548
14/09/2017,EC,1ESP-EIX-*,1432.44834
14/09/2017,EC,1ESP-ELET3-BS,121.297661
14/09/2017,EC,1ESP-ELET6-BS,139.095542
14/09/2017,EC,1ESP-ELPL4-N,87.855783
14/09/2017,EC,1ESP-EL-*,1944.75678
14/09/2017,EC,1ESP-EMBR3-BS,104.803446
14/09/2017,EC,1ESP-EMES-*,142.3079
14/09/2017,EC,1ESP-EMN-*,1503.5139
14/09/2017,EC,1ESP-ENAM-N,3.670022
14/09/2017,EC,1ESP-ENBR3-N,87.969145
14/09/2017,EC,1ESP-ENCH-N,2.064051
14/09/2017,EC,1ESP-ENIC-N,103.23952
14/09/2017,EC,1ESP-ENS-*,1202.45756
14/09/2017,EC,1ESP-ENTEL-N,184.101672
14/09/2017,EC,1ESP-EOAN-*,193.733428
14/09/2017,EC,1ESP-EOG-*,1622.48684
14/09/2017,EC,1ESP-EQIX-*,8041.89898
14/09/2017,EC,1ESP-EQR-*,1191.32042
14/09/2017,EC,1ESP-EQT-*,1146.77186
14/09/2017,EC,1ESP-ESRX-*,1102.04652
14/09/2017,EC,1ESP-ESTC3-N,160.974466
14/09/2017,EC,1ESP-ETFC-N,719.84816
14/09/2017,EC,1ESP-ETN-*,1336.81036
14/09/2017,EC,1ESP-ETR-*,1399.03692
14/09/2017,EC,1ESP-EVEN3-N,32.478299
14/09/2017,EC,1ESP-EW-*,1971.097
14/09/2017,EC,1ESP-EXC-*,673.5318
14/09/2017,EC,1ESP-EXPD-*,1008.35312
14/09/2017,EC,1ESP-EXPE-*,2534.67164
14/09/2017,EC,1ESP-EXP-*,1776.81578
14/09/2017,EC,1ESP-FALABEL-*,169.40742
14/09/2017,EC,1ESP-FALABEL-N,169.40742
14/09/2017,EC,1ESP-FAST-*,770.05368
14/09/2017,EC,1ESP-FBHS-*,1138.99354
14/09/2017,EC,1ESP-FCC-EUR,176.580496
14/09/2017,EC,1ESP-FDP-N,806.82392
14/09/2017,EC,1ESP-FERREYC-N,10.923326
14/09/2017,EC,1ESP-FEYE-*,301.05634
14/09/2017,EC,1ESP-FE-*,559.33192
14/09/2017,EC,1ESP-FFIV-*,2066.73498
14/09/2017,EC,1ESP-FHN-*,309.54178
14/09/2017,EC,1ESP-FIBR3-BS,230.692281
14/09/2017,EC,1ESP-FII-*,486.67534
14/09/2017,EC,1ESP-FISV-*,2184.1169
14/09/2017,EC,1ESP-FIS-*,1628.32058
14/09/2017,EC,1ESP-FITB-*,465.10818
14/09/2017,EC,1ESP-FLIR-*,693.68472
14/09/2017,EC,1ESP-FLR-*,714.1912
14/09/2017,EC,1ESP-FLS-*,731.16208
14/09/2017,EC,1ESP-FL-*,647.36836
14/09/2017,EC,1ESP-FMC-*,1587.66118
